,sentence,entity,score
2449,此外，今年一季度，华夏系旗下另有3只基金合计持有凯迪电力3016.93万股,['凯迪电力'],[0]
2450,”若以乐视网停牌前15.33元/股的价格计算，5-6折的价格为7.67元/股-9.2元/股,['乐视网'],[0]
2451,统计显示，3月份共有4家营业部登上龙虎榜的次数超过100次，分别是深圳泰然九路证券营业部、国泰君安上海江苏路证券营业部、深圳益田路荣超商务中心证券营业部和上海溧阳路证券营业部,['国泰君安'],[1]
2452,从披露的年报数据来看，王亚伟在四季度做出了较大的调仓换股，旗下的昀沣9号以300万股的持股数成为金种子酒的第九大流通股东,['金种子酒'],[1]
2453,　　　　海通证券赵开代表示，外围大幅飙升，A股亦反攻，环境因素正面,['海通证券'],[0]
2454,其中，、贵州茅台年报都将于3月28日披露,['贵州茅台'],[0]
2455,　　最近A股市场的调整，最根本原因还是在于此前以贵州茅台为首的白马股涨的过快过高了，业绩再好的投资标的，如果股价涨幅明显偏离了估值水平，也是会调整的,['贵州茅台'],[1]
2456,　　二级市场上，昨日商业贸易板块表现十分活跃，、、、实现逆市涨停，、、、、、国际医学、、、、、、等个股也呈不同程度的上涨,['国际医学'],[1]
2457,2017年4月19日，因拟披露重大事项，华仁药业自下午开市起停牌,['华仁药业'],[0]
2458,"(600410)　　斥资：16754.23万元　　华胜天成公告，截至2018年1月9日公司第一大股东王维航累计增持公司股票41,327,117股，累计增持金额397,002,928.92元，已超过本次计划增持金额的下限，本次增持计划已实施完毕",['华胜天成'],[1]
2459,大股东盛屯集团旗下奥伊诺矿业拥有业隆沟及太阳河口两个锂矿探矿权，目前正在积极申报采矿权，资源储量超过91万吨碳酸锂当量，大股东公开承诺锂矿开采成熟后将注入威华股份，公司未来有望成为“锂盐+锂矿”新黑马,['威华股份'],[1]
2460,3月29日，中铁工业(600528)公告称，公司完成了60亿元的配套融资，发行价15.85元/股,['中铁工业'],[1]
2461,公开信息显示，目前贾跃亭持有乐视网25.67%的股份，但几乎已全部质押给金融机构,['乐视网'],[0]
2462,贾跃亭股权质押存在因无法及时追加担保而被相关机构处置的风险，从而可能导致乐视网实际控制人发生变更,['乐视网'],[0]
2463,若按照燕京啤酒1月11日的收盘价7.41元计算，上述增持约耗资9990.31万元,['燕京啤酒'],[1]
2464,2015年1月，亨通光电公告拟4.32亿元收购李征、陈坤及永奥投资持有的挖金客100%股权，当时的收购溢价率高达1779.13%,['亨通光电'],[0]
2465,阿里是光线传媒的第二大股，如今，腾讯将有望成为新丽传媒的第二大股东,['光线传媒'],[0]
2466,复牌前诸多持有乐视网的公募基金下调其估值,['乐视网'],[-1]
2468,受估值调整影响，2月19日，广发基金旗下重仓金亚科技较多的广发聚优、广发竞争优势、广发聚富、广发新经济等4只基金单位净值分别下跌3.7%、2.67%、1.83%和1.44%，在偏股基金中跌幅居前,['金亚科技'],[-1]
2469,泽熙3期三季度末的重仓股包括、、、、、智慧能源(原)，股价表现似乎并无突出之处,['智慧能源'],[0]
2470,　　目前，美锦能源对“氢气”的应用规划，比较明确的是氢能源汽车，但行业破冰仍存挑战,['美锦能源'],[0]
2471,世界首台AP1000核电机组最终性能测试完成，核电板块下午走强，上风高科涨6.05%、涨3.48%、涨3.30%、涨3.16%、涨1.94%,['上风高科'],[1]
2472,3月16日，奥迪中国官方发布消息称，奥迪正在与上汽集团就未来合作进行建设性对话，以进一步加强其在中国市场的参与度,['上汽集团'],[0]
2473,3月16日，融钰集团再次发布停牌进展公告，称继续停牌,['融钰集团'],[0]
2474,事实上，的业务中，海外业务也占60%左右，且整体营收和净利润规模都跟游族网络差不多，但其2014年—2016年的应收账款规模分别为2.54亿元、2.89亿元和5.80亿元，远远低于游族网络,['游族网络'],[0]
2475,下午，海南板块迅速大涨，板块内近十余只个股涨停，据越声理财E投资监测数据显示，股份有限公司上海分公司、股份有限公司上海浦东新区福山路联合一机构营业部共同封板个股海南高速(000886)，拉升同时遭遇前期潜伏的股份有限公司深圳益田路江苏大厦、股份有限公司佛山绿景路等营业部砸盘，当天资金小幅净流出,['海南高速'],[1]
2476,据银行内部人士透露，日前，中信银行总部传出确认消息，基于我国加大房地产调控政策，叫停北京地区住房抵押贷款业务,['中信银行'],[0]
2477,12月5日，济民制药因成为日换手率达到20%的前三只证券而上榜,['济民制药'],[0]
2478,'　　3D打印板块盘中急速拉升，截至目前，板块整体上涨2.53%，个股方面，、两股涨停，上涨近7%，、华工科技、、等涨幅居前,['华工科技'],[1]
2479,　　就保险机构调研的活跃度而言，泰康资产、下属机构、中国人寿下属机构最为活跃，今年以来均调研了十多家上市公司,['中国人寿'],[1]
2480,九鼎投资核心业务包括参股投资、控股投资、和固定收益投资三大板块，在消费、服务、物流、旅游、文化、农业、装备、材料、化工、能源、矿业、医药、医疗、信息、公用、金融、互联网、不动产等20余个细分行业领域组建有专业投资团队,['九鼎投资'],[1]
2481,　　李志起认为，这几家企业上市的可能性还是比较大的，毕竟香飘飘、六个核桃和三只松鼠都是在区域市场和细分行业领先的行业,['香飘飘'],[1]
2482,本年度公司无人机相关业务增幅高达139.20%，达到12.32亿元，主要由于彩虹公司于2016年4月成立，比较期经营期限较短，业务量也较少，神飞公司国内装备军品型号和国外小型军贸业务均有所增长；薄膜业务收入仅列示2.13亿元，远低于去年的12.09亿元，主要系本次重组构成反向购买，被收购方彩虹公司和神飞公司成为合并报表的母公司，原成为合并报表的子公司，反向购买后原南洋科技仅12月份发生数计入合并报表所致,['南洋科技'],[1]
2483,《每日经济新闻》记者查阅龙力生物2017年三季报发现，公司存货较年初增加248.38%,['龙力生物'],[1]
2484,2017年12月8日，*ST佳电及相关当事人收到证监会下发的《行政处罚决定书》（[2017]97 号），公司连续三年造假的违规情况被大白于天下,['ST佳电'],[-1]
2485,　　如今，吉林森工之所以要向控股股东出售所持有的人造板集团的股权，或许与人造板集团的经营业绩欠佳不无关系,['吉林森工'],[-1]
2486,11月18日即沪港通开通的次日，工商银行获港资买入2.83亿元，卖出仅266万元,['工商银行'],[1]
2487,记者查询发现，自上市以来，龙力生物共实施过5次直接融资，其中公司2011年首次公开发行向市场募集了10亿元,['龙力生物'],[1]
2488,不过诺德股份业绩表现并不乐观，数据显示，上半年公司净利润达1978万元，同比下降45%,['诺德股份'],[-1]
2489,嘉泽新能表示，本次交易不会导致本公司控股股东、实际控制人发生变更，不构成重组上市,['嘉泽新能'],[0]
2490,上海家化事件便典型地反映了当金融资本进入国企时，资本、企业自身以及原管理团队之间的“权力”博弈,['上海家化'],[0]
2491,NO3、暴风集团(300431)　　买入净额：7570.88万　　甩开受乐视模式阴霾影响的暴风集团正以稳健快速增长的业绩，展现出其后劲十足增长的态势,['暴风集团'],[1]
2492,”一位上海本地的基金经理明确表示，上海家化是一个“黑天鹅”事件，但跟白酒股遭遇行业性拐点却不一样,['上海家化'],[-1]
2493,3月21日，海澜之家的下跌之势仍在继续，当日跌幅1.01%,['海澜之家'],[-1]
2494,　　就近期信维通信下跌，电子团队点评指出，信维通信之前股价一直相当疲弱，当时是因为外界有传闻说它的LCP天线没进苹果，而当时股价这么一跌，也有人开始传它的无线充电也没进,['信维通信'],[-1]
2495,' 　　四大国有银行中，农业银行率先披露2017年年报,['农业银行'],[0]
2496,△数据来源：东方财富　　申万宏源表示，国际持续上涨， 2017 年 Brent 现货均价同比上涨 24%， 4Q17 单季度同比环比分别上涨 17.7%、 24.2%,['申万宏源'],[0]
2497,　　在连续走出两个跌停后，直接导致千山药机大股东刘祥华所质押部分股份陷入跌破平仓线的窘境,['千山药机'],[-1]
2498,早在去年2月，深交所曾对斯太尔发出监管函，指出宁波理瑞违反相关规定，于2017年1月24日至2月20日期间累计减持公司870.02万股，超出此前披露的减持计划上限逾70万股,['斯太尔'],[-1]
2499,去年，在乐视网还没有如此“千疮百孔”之时，就曾被披露出冰山一角,['乐视网'],[-1]
2500,值得注意的是，凤形股份2月5日以33.06元的跌停价格报收，这意味着公司尚未增发已经破发；而由于公司已经过会的定增预案有效期越来越近，倘若发行不能成功，有市场人士认为，公司既定的转型升级步伐或也将受到影响,['凤形股份'],[1]
2501,多只基金重仓三特索道　　在一季度业绩可能下滑的31只个股中，有15只在去年四季度末被公募基少量持有，其中10只个股的基金持股数量占流通股的比例在1%以下，12只持仓量在500万股以下，一定程度上也显示了基金对业绩地雷的规避能力整体较好，仅少部分业绩下滑的个股被基金重仓,['三特索道'],[-1]
2502,而作为目前国内最大钴产品供应商的华友钴业，也于3月13日披露拟投资建设年产15万吨锂电动力三元前驱体新材料项目,['华友钴业'],[1]
2503,以为例，假设中国建筑2017年1万亿营收，毛利率10%，成本项中60%属于建材机械成本，则销项税额下降100亿，进项税额下降54亿，增值税下降了46亿,['中国建筑'],[-1]
2504,2017年，比亚迪营业额约为人民币1026亿元，归属上市公司净利润约为人民币40.66亿元,['比亚迪'],[0]
2506,截至发稿，中信银行飙涨逾6%，、等股涨幅突破3%,['中信银行'],[1]
2507,木林森在2017年四季度获得7只阳光私募持仓，新增持仓561万股，合计持仓规模已达6981万股，占流通股比例达43.01%,['木林森'],[1]
2508,从商誉减值规模上看，剔除温氏股份，2010年-2014年创业板商誉减值规模由1585万增长到2.44亿元，发生商誉减值的公司数量由4家增长到29家，而2015年创业板发生商誉减值的规模剧增到20.38亿元，相比2014年增长7.3倍，发生减值的公司数量也由29家增长到63家,['温氏股份'],[1]
2509,同时东方金钰拟使用募集资金购置房产，自建旗舰店实施“珠宝营销网络建设项目”， 已签订的购房合同中包含多个热点城市及住宅性质房产，且报告期内东方金钰还从事多项类金融业务,['东方金钰'],[1]
2510,此外，比亚迪将积极推进新能源汽车从一线及限购城市向二、三线城市的拓展，最终实现公司新能源汽车在全国范围的销售,['比亚迪'],[1]
2511,摄像头和指纹识别方面，欧菲光是龙头公司,['欧菲光'],[0]
2512,根据广发证券的调查显示，有好几家保险机构的权益投资(股票+基金)占总资产的比重现在只有10%甚至以下的水平，而2007年牛市的时候这一比重是在20%以上，2009年牛市的时候这一比重也接近15%,['广发证券'],[1]
2513,19日第二张上亿元罚单公布：浦发银行成都分行因违规放贷被罚4．62亿元,['浦发银行'],[-1]
2514,申请文件中，东方金钰未能充分说明并披露此次募集资金用途是否符合国家产业政策，是否涉及财务性投资,['东方金钰'],[1]
2515,　　中原证券认为：任重而道远,['中原证券'],[0]
2516,根据方正证券公告，2016年10月起，刘弘与该公司签订股票质押式回购交易相关协议，融入初始交易本金1亿元，后进行过补充质押,['方正证券'],[0]
2517,预告称，美年大健康于2017年实施了发行股份及支付现金购买资产交易项下慈铭健康体检管理集团有限公司(以下简称“”)72.22%的股权，并于2017年10月11日完成过户及工商变更登记，慈铭体检纳入该公司合并范围,['慈铭体检'],[1]
2518,以净买卖金额统计，本周上榜的33只个股中，有18只股为净买入，、净买入金额均超过2亿元，格力电器、、等净买入金额超过亿元,['格力电器'],[0]
2519,酒鬼酒成为中粮集团旗下公司后，有望借助中粮集团丰富的渠道资源扩展业务，但这需要时间，短期内快速增长不实际,['酒鬼酒'],[1]
2520,自2008年上市以来，安妮股份累计实现净利润不足4000万元，期间共有7个年份发布业绩下修公告,['安妮股份'],[1]
2521,长江证券金融工程主管范辛亭发布的研究报告显示，1月22日至8月15日，新闻选股模型累计的绝对收益率达到52.45%，超越沪深300指数39.44%，超越中证500指数30%,['长江证券'],[0]
2522,早在周立宸在海澜之家任职期间，周立宸就积极尝试与探索,['海澜之家'],[1]
2523,其中，莱钢股份的现金选择权为7.18元，济南钢铁收购请求权的现金对价为3.44元，每1股莱钢股份可换取2.43股的济南钢铁股份,['莱钢股份'],[1]
2524,就家电龙头 (000651)来看，板块集体反弹背后，格力电器涨幅居首,['格力电器'],[1]
2525,　　表现强势的成分股还有浦发银行,['浦发银行'],[1]
2526,25日，浦发银行午后封涨停，收盘报12.93元，将5月以来的累计涨幅提升到11.99%,['浦发银行'],[1]
2527,交易完成后，比亚迪将持有*ST合泰1.79亿股，成为公司持股5%以上的股东,['比亚迪'],[1]
2528,从2017年下半起，多家基金调低了乐视网的估值，最低给出了3.91元/股的价格，较乐视网停盘前的股价15.33元/股，有13个跌停板的空间,['乐视网'],[-1]
2529,　　广发证券指出，板块短期调整不改全年看多逻辑，坚决推荐加大地产板块配置,['广发证券'],[1]
2530,不过也有接近民生银行人士向21世纪经济报道记者表示：“民生银行今天(18日)启动内部核查，发现航天桥支行银行承兑汇票贴现业务仅有1000万左右，不可能有如此大的窟窿,['民生银行'],[0]
2531,6日，窦荣兴在政协经济界别小组会议上表示，河南省的金融豫军在这方面取得了一定经验，初步实现了中原银行、中原证券、郑州银行等市场化改革，今年还要对中原进行混改，以市场化的手段来消除金融风险,['中原证券'],[1]
2532,'　　　北京商报讯（记者?钱瑜?鲁佳乐）1月29日晚，海澜之家发布公告称，战略投资方拟通过协议转让方式受让公司5%股份，有关股份转让的具体细节将由双方进一步磋商并签署正式股份转让协议确定,['海澜之家'],[1]
2533,'　　自10月11日起停牌的中坚科技今日复牌交易,['中坚科技'],[0]
2534,虚拟现实概念爆发，联创电子、、涨停，涨9.17%、涨8.35%、涨6.58%、涨6.08%、涨5.19%,['联创电子'],[1]
2535,　　申万宏源表示，长期而言，业绩趋势的相对变化才是传统风格切换的逻辑起点,['申万宏源'],[1]
2536,当天的盘后交易数据显示，金隅股份卖出席位的前四位均为机构专用，合计卖出高达43.53亿元,['金隅股份'],[1]
2537,另外，千红制药半年报中还显示，今年上半年，千红药业共投资11款信托产品，合计金额为8.12亿元，年化在6.5%-7.85%之间，投资期限在6个月到18个月之间，以一年期产品居多,['千红制药'],[0]
2538,以近期最高价9.08元计算，金隅股份近三个交易日下跌了18%,['金隅股份'],[-1]
2539,白酒板块领涨，贵州茅台上涨6.97%，和涨幅均超过2%；铁路基建板块大幅上涨，和等多只个股涨停；保险板块也涨幅居前，和等个股涨幅超过2%,['贵州茅台'],[1]
2541,　　在光大集团靡下，已经囊括了光大银行、、光大永明人寿、光大控股、光大金控资产管理、光大兴陇信托、光大金融租赁、光大保德信基金、光大期货和光大云付,['光大银行'],[0]
2542,　　而、大族激光、、以及、、等机构调研密集的公司则来自于设备制造行业,['大族激光'],[0]
2543,　　青菜头传统种植区域行业集中度有待提高　　涪陵榨菜的主要原料是青菜头，青菜头主要集中在重庆、四川和浙江，重庆市涪陵区为青菜头主要产区,['涪陵榨菜'],[1]
2544,　　崔瑜向《证券日报》记者表示，暴风科技等妖股出现这种“不正常”的连续涨停，隐藏着很大的风险,['暴风科技'],[1]
2545,　　值得注意的是，在暴风科技股价大涨之下，公司控股股东冯鑫再次将手中持有的股票质押出去,['暴风科技'],[1]
2546,3月16日，海南瑞泽全资孙公司海南圣华旅游产业有限公司(简称“圣华旅游”)与新疆汗血马文化产业有限责任公司(简称“新疆汗血马”)签署了《海南省三亚市现代马产业文化旅游综合项目战略合作框架协议》，双方拟共同出资在海南省三亚市选址建设马术体育赛事项目、马文化博物馆以及马文化旅游特色小镇,['海南瑞泽'],[1]
2547,昔日明星股半年股价翻三倍　　时间拨回到2015年，千山药机却是另一片光景,['千山药机'],[0]
2548,　　员工持股合伙企业（第二期）为苏宁金服及其股东企业苏宁云商、苏宁金控的核心员工，以及对苏宁金服业务发展有贡献的关联企业核心员工，其中包括苏宁云商董事孙为民、任峻、孟祥胜，以及公司监事、高级管理人员，本次交易也构成了关联交易,['苏宁云商'],[1]
2549,随后，千山药机在2016年还陆续设立医疗器械、健康管理等多个子公司,['千山药机'],[1]
2550,”海辰药业在招股说明书中表示,['海辰药业'],[0]
2551,千山药机在今年1月的业绩预告中称，公司2017年净利润预计亏损2亿元左右，同比下滑超过190%,['千山药机'],[-1]
2552,南方品质优选虽然也偏向重配食品饮料家电板块的方向，不过其重仓股出现了不少中小盘成长股的身影，例如第8大重仓股为创业板股，南方品质优选在去年四季度新进该股1023万股，成为第1大流通股东，而快乐购也受到其它基金的青睐，其前十大流通股东中有8只是公募基金,['快乐购'],[1]
2553,根据公告，华能水电此次新股发行量高达18亿股，其中网下初步配售12.6亿股，网上初步发行5.4亿股，单个账户网上申购的上限为54万股,['华能水电'],[1]
2554,　　东吴证券提到，关于结构性机会，蓝筹主线下关注低估值品种：一方面美股风险暴露加上美元指数超预期上行，低估值板块比较优势凸显；另一方面，即便是短期的春节效应，主线仍将延续低估值蓝筹，其他板块即便是赚钱效应之后有扩散，在流动性收紧预期逐渐发酵的大背景下，性价比较低,['东吴证券'],[-1]
2555,据近期方大炭素披露的半年报显示，有两家私募新进为方大炭素前十大流通股东，分别是浙江冬拓投资旗下的冬拓三号私募基金和深圳凯丰投资旗下的凯丰宏观对冲9号资管计划，分别持股597万股和565万股，是方大炭素第六大流通股东和第七大流通股东,['方大炭素'],[0]
2556,'　　■本报记者?谢?诚?　　3月14日晚间，发布公告称，公司近日收到的中标通知书，确定数据港公司为河北省政府批准的年度重点项目常山云数据中心项目一期工程中标单位，中标金额约2.99亿元,['数据港'],[1]
2557,不过值得注意的是，格力电器、等个股出现在净卖出榜单,['格力电器'],[1]
2558,　　除了高举负债，千山药机近三年还不断谋划非公开发行，但均未能落地,['千山药机'],[0]
2559,上述5只股票除了航新科技外均现身交易，且均没有机构专用席位出现其中,['航新科技'],[-1]
2560,京东方A在今年11月24日的调研中也就在未来的布局方面做出回应，回应称未来公司的发展将主要专注三件事：第一，不断提升新型显示技术和薄膜传感器技术，为互联网终端设备客户提供最佳人机交互产品和服务；第二，不断提升智能制造服务、智慧零售解决方案、智慧车联和的核心能力，深化与各细分行业伙伴合作；第三，将显示、传感、人工智能和大数据等技术与医学、生命科学跨界融合，为促进人类健康和幸福做贡献,['京东方'],[1]
2561,2016年7月虎嗅《为什么万科股价长期低迷》一文指出，2008年之后万科股价与业绩背离并且跑输大盘的重要原因是“画风大变”：2008年之前，万科每年把净利润的三、四成用于现金分红和高送转，是中少有的“良心企业”,['万科'],[-1]
2562,在今晚公布的年报中，华泰证券像以往年报一样，强调了自身在经纪业务上的优势——2017年公司股票量市场份额为7.86%，连续四年排名第一,['华泰证券'],[1]
2563,　　违约危机被引爆　　理顺了千山药机的高杠杆、高负债的并购扩张，就不难理解此后爆发的违约危机,['千山药机'],[1]
2564,其中，动作幅度最大的金利科技在保持现金分红方案不变的同时，拟将转增比例由10转增30下调至10转增6,['金利科技'],[0]
2565,2、中信建投重庆涪陵广场路主买北斗星通涨停　　该股当天低开高走，开盘不久便急速拉升，9点45左右便封死涨停板,['北斗星通'],[1]
2566,此前，格力电器给全员涨工资的文件引发业界热议,['格力电器'],[1]
2567,仅3月以来披露的公告统计，千山药机及子公司多个银行账户已被执行了近20起强制措施，单笔强制措施最高冻结金额已达2.53亿元,['千山药机'],[-1]
2568,万科王石称今年楼市“非常不妙”，多次准确预言房价上涨的任志强也从预测2014年房价会暴涨改口为增速下滑，当然经济学家谢国忠一如既往的预测今年房价会下跌，而且是50%的大跌,['万科'],[-1]
2569,从资金参与程度看，3月19日有5只医药股资金净流入超1亿元，包括、、、和，其中复星医药资金净流入额达到4.55亿元,['复星医药'],[1]
2570, 　　兆易创新　　公司是目前中国大陆领先的闪存芯片设计企业,['兆易创新'],[1]
2571,例如2014年年底，姚建华直接持有3.54%股份，并通过旗下钦舟公司持有东百集团17.54%股份，合计持有东百集团21.08%股份，是第一大股东,['东百集团'],[0]
2572,”中原证券分析师张刚如此指出，“近期陆续发布的各项经济数据显示出经济开始出现止跌企稳的迹象，预计9月份即将发布的宏观经济数据将进一步验证经济企稳的信号,['中原证券'],[0]
2573,根据华泰证券今年3月20日发布的公告，此次定增获得了证监会的核准批文,['华泰证券'],[1]
2574,（）　　据第一财经、21世纪经济报道、野马财经等报道，3月25日，在宣布卸任乐视网(300104)董事长10天之后，融创中国(01918.HK)董事长孙宏斌接受媒体采访，详述了他从接盘乐视网到如今进退两难的心路历程，以及自己下一步的打算,['乐视网'],[-1]
2575,乐视网称，孙宏斌选择辞职后，公司董事长职务将暂由同样来自融创中国(1918.HK)的刘淑青履行,['乐视网'],[-1]
2576,不过即使如此，但海通证券仍然以281.93亿元在营业收入维度中排名行业第二位,['海通证券'],[0]
2577,”在一位联通工作人员的“指点”下，记者拨通了中国联通总部的投诉电话，结果又遭遇到了踢皮球，投诉被总部客服人员转至联通内蒙古分公司，内蒙古分公司又将投诉转回呼和浩特分公司,['中国联通'],[-1]
2578,***福瑞股份：爱肝一生健康管理中心数量年底到100家***　　主营肝病诊疗药品及器械的福瑞股份，凭借爱肝一生健康管理系统APP开始涉足肝病诊疗服务的战略新业务,['福瑞股份'],[1]
2579,各方都期待，孙宏斌能够带领乐视网走出低谷,['乐视网'],[1]
2580,博腾股份2017年半年报显示，报告期内，公司实现营业总收入5.93亿元，同比下滑3.2%,['博腾股份'],[-1]
2581,　　孙宏斌辞任乐视网董事长后，一度有猜测称，会不会有新的资本方进入,['乐视网'],[0]
2582,尽管仅实现微增，但相较于前两年业绩表现，青岛啤酒似乎已现“东山再起”迹象,['青岛啤酒'],[-1]
2583,作为行业龙头企业，青岛啤酒业绩走势一定程度上也体现了行业的发展趋势,['青岛啤酒'],[1]
2584,5月底，豫园商城发布公告称，拟向浙江复星、复地投资管理等17名对象定向发行股份，购买其持有的上海星泓、闵祥地产等28家公司的全部或部分股权，这17名对象实际控制人均为郭广昌，且互为一致行动人,['豫园商城'],[0]
2585,9月1日，深圳市中级人民法院通知公司，将委托国信证券红岭中路证券营业部以大宗交易方式强制卖出上述1810.72万股股票,['国信证券'],[-1]
2586,　　这意味着，贾跃亭目前仍是乐视网名义上的第一大股东，只是存在随时变更的风险,['乐视网'],[0]
2587,根据4日晚公告，控股股东、实际控制人贾跃亭及乐视控股持有的5.19亿股已被上海市高级人民法院等冻结，占公司总股本的26.03%，但占贾跃亭所持有乐视网股份的比例的99.06%,['乐视网'],[0]
2588,　　嘿，风云君忽然想起当年叱咤风云的“匹凸匹”事件,['匹凸匹'],[0]
2589,据不完全统计，A股上市公司中 “涉矿”的个股还包括*ST园城(600766，收盘价10.49元)、ST天一(000908，收盘价8.85元)、中茵股份(600745，收盘价11.03元)、(002162，前收盘价8.04元)、零七股份(000007，收盘价15.95元)、(600614，收盘价15.76元)、(000100，收盘价2.10元)等,['中茵股份'],[0]
2590,　　信维通信表示，公司具有在无线充电领域提供测试、研发、设计及制作等一体化解决方案的优势，也可以针对客户不同价位的机型提供多种的无线充电的定制化方案，有千万级的量产出货经验,['信维通信'],[1]
2591,东兴证券分析师林阳认为，17日希腊将重新进行议会选举,['东兴证券'],[0]
2592,”　　据他透露，去年中国平安分别于6月、10月加仓一次，加仓额度为210亿元，除去期间卖出，净加仓为90亿元,['中国平安'],[0]
2593,NBD：过去几年，奥康做的布局挺多的，包括推奥康国际馆、联姻美国时尚运动品牌斯凯奇，目前的效果,['奥康国际'],[1]
2594,　　中国证券报：上市公司新希望联席董事长陈春花教授卸任后，你的女儿刘畅挑起了董事长大梁,['新希望'],[0]
2595,9月2日，该营业部仅买入3077.48万元的股票，即登上当日华丽家族龙虎榜买入头名,['华丽家族'],[0]
2596,12月26日，安泰集团发布公告称，公司董事会临时会议通过了延长关联方还款承诺履行期限的议案,['安泰集团'],[0]
2597,之前，宜宾市汽车产业发展投资有限责任公司出资159873.2421万元持有凯翼汽车50.5%股权，五粮液集团旗下全资子公司宜宾普什集团通过认缴1582.9033万元持有凯翼汽车0.5%股权，此前凯翼唯一的股东奇瑞汽车股权减持至49%,['五粮液'],[0]
2598,此后莎普爱思的股价连续下跌，从12月1日的23.1元/股跌至12月6日的22.1元/股,['莎普爱思'],[-1]
2599,伊之密自今年以来截至3月18日累计下跌了9.72%，为这10只基金合计带来2155.16万元的浮亏,['伊之密'],[-1]
2600,可以看到，药石科技在结束上市涨停之旅后高位出现明显震荡，机构投资者积极加仓,['药石科技'],[1]
2601,　　威龙股份称，王珍海为公司控股股东，资信状况良好，具备相应的资金偿还能力，还款来源主要包括股票分红、投资收益等，具备良好的资金偿还能力，有足够的风险控制能力，目前不存在平仓风险或被强制平仓的情形,['威龙股份'],[1]
2602,　　此次受到舆论关注，是否对莎普爱思滴眼液未来的销售业绩产生影响,['莎普爱思'],[0]
2603,记者看到，从乐视网公告融创入股之后的1月16日到4月10日收盘，乐视网股价从35.4元每股下跌到31.8元每股，最低曾下探至30.31元,['乐视网'],[-1]
2604,按照路透社2017年9月份发布的报道，此前与川崎重工一同参与竞标的，是其老对手庞巴迪在德国的轨道交通分部，庞巴迪将与中国中车联合参与竞标,['中国中车'],[-1]
2605,　　对于中国巨石，证券表示，公司三季度业绩略超预期，玻纤涨价扭转市场保守预期，海外产能扩张支撑公司未来成长,['中国巨石'],[-1]
2606,今年前三季度，维格娜丝的净利润为6747.7万元，同比去年下降了12.44%,['维格娜丝'],[-1]
2607,　　开源证券研究所副所长杨海接受《证券日报》记者采访时表示，A股资本市场中类似贵州茅台这样的绩优蓝筹股太少，而国内资本市场逐渐成熟，机构投资者重视择优投资，而从价值投资排名来看，贵州茅台排在第一位，但凡有白酒配置的基金都会选择去投资贵州茅台，这就形成羊群效应，趋之若鹜，故而推动贵州茅台股价上涨,['贵州茅台'],[1]
2608,比如说净利润最大变动为203%，净利润最大变动为200%，净利润最大变动285%，当然这里面依然很大程度上受到了供给侧改革、去产能、涨价等的影响，但是这也解释了中国石油这样的股票上涨的部分原因,['中国石油'],[1]
2609,”　　查阅金杯汽车的相关财务数据可知，自2001年，金杯汽车的业绩就陷入泥潭，尤其是在2001年、2004年、2005年、2008年、2009年、2014年、2016年，共有8个会计年度，金杯汽车处于亏损状态,['金杯汽车'],[-1]
2610,值得一提的是，为了进一步丰富公司的业务板块，嘉化能源于2017年12月24日披露重大资产重组预案，拟26.9亿元收购美福石化，目前该重大资产重组事项正稳步推进中,['嘉化能源'],[1]
2611,宝新能源三季度末遭到诺安成长股票证券投资基金的减持后，却被社保基金118组合与111组合相中，加仓幅度远超公募基金的减持幅度,['宝新能源'],[-1]
2612,　　这反映出，龙泉股份正在采用相比以往更加激进的信用政策，来保证收入规模,['龙泉股份'],[1]
2613,3、中泰证券上海建国中路主买顾地科技涨停　　该股当天高开高走，盘初拉升，盘中窄幅震荡，尾盘封涨停,['顾地科技'],[1]
2614,不过，华泰证券认为，当前市场流动性风险较3373点时已大幅减小，且券商业务部门当前并不实施强平政策,['华泰证券'],[0]
2615,自2014年以来，相对于整车产品，金杯汽车零部件反而创造了更高的营收,['金杯汽车'],[1]
2616,科森科技、、、寒锐钴业4只个股的基金持仓比较在去年四季度末较三季度末下降了5-8个百分点以上，是当前公布年报的个股中被减持比例较大的，除科森科技外，其余三只均为创业板股,['科森科技'],[-1]
2617,受此消息影响，钢铁板块有表现，包钢股份领涨,['包钢股份'],[1]
2618,其中，北陆药业2017年更是获得了净利润同比增长625.4%的傲人成绩,['北陆药业'],[1]
2619,2016年1月27日至2018年3月13日，东方雨虹股价涨幅约2.5倍，于2018年3月13日再次创下历史新高,['东方雨虹'],[1]
2620,在分析人士看来，金杯汽车的本次停牌是为了采取相应措施避免再次出现“ST”，而金杯汽车一旦被认定为“存在终止上市风险”的公司，按照目前的市场环境来看，后果不敢想像,['金杯汽车'],[-1]
2621,　　种种迹象表明，中国企业走向国际化的动力、保险机构缓解资产配置压力、以及海外市场低估值和高股息资产对内地机构投资者的吸引力，可能是中国平安在香港举牌的主要因素,['中国平安'],[1]
2622,　　招商证券银行业分析师马鲲鹏则认为，风险准备金不影响银行利润表，只是在所有者权益里新设一个科目，类似盈余公积和一般风险准备，不影响银行利润表和每股净资产，只是在所有者权益科目之间的重新划分,['招商证券'],[0]
2623,”　　　　对于贝因美的发家史，行业内的大多数人士可能都耳熟能详，贝因美从制作米粉起家，后来专攻婴幼儿配方奶粉,['贝因美'],[0]
2624,仅万华化学一只个股为沪股,['万华化学'],[0]
